,dcID,RID
1141,34017006800d3,1096776
1142,34017005200d0,1227936
1143,34017005900d0,609669
1144,34017004102d3,331159
1145,34017006000d4,1227315
1146,34017005500d3,1279416
1147,34017007700d1,920164
1148,34017007500d1,1229299
1149,34017004200d1,1095719
1150,34017001800d0,1228561
1151,34017000200d1,329987
1152,34017004300d2,331690
1153,34017003000d3,609885
1154,34017002300d2,752144
1155,34017000200d2,329987
1156,34017003100d1,1097237
1157,34017005600d0,609674
1158,34017005600d1,609674
1159,34017004200d2,752342
1160,34017007400d0,609754
1161,34017006800d4,1228197
1162,34017007500d2,1291385
1163,34017004102d4,1228177
1164,34017006100d0,1228037
1165,34017004500d0,329630
1166,34017006000d5,751552
1167,34017004102d5,330239
1168,34017002200d2,1228893
1169,34017007400d1,330421
1170,34017004900d0,1095539
1171,34017013200d0,751716
1172,34017012300d0,751727
1173,34017012800d0,609085
1174,34017013200d1,1228649
1175,34017012600d0,1228889
1176,34017012600d1,751722
1177,34017013000d0,792075
1178,34017012500d0,1227523
1179,34017013200d2,1228649
1180,34017012400d0,1229199
1181,34017012400d1,1229199
1182,34017012500d1,1096595
1183,34017012500d2,1227899
1184,34017012700d0,752473
1185,34017014300d0,329635
1186,34017014400d0,329558
1187,34017014200d0,752237
1188,34017014600d0,1097088
1189,34017014200d1,751838
1190,34017014102d0,751839
1191,34017014400d1,329565
1192,34017014400d2,329538
1193,34017014502d0,751580
1194,34017014102d1,751839
1195,34017014102d2,315301
1196,34017014600d1,1097749
1197,34017014300d1,329911
1198,34017014300d2,36887
1199,34017019800d0,609347
1200,34017020000d0,330345
1201,34017019900d0,609345
1202,34017020000d1,752305
1203,34017019900d1,609341
1204,34017019800d1,1097878
1205,34017016800d0,1279426
1206,34017016800d1,609196
1207,34017017100d0,751822
1208,34017016900d0,1291429
1209,34017016700d0,752025
1210,34017017400d0,1227713
1211,34017017100d1,37193
1212,34017016500d0,610350
1213,34017017100d2,608693
1214,34017017800d0,609780
1215,34017016900d1,792120
1216,34017017800d1,609426
1217,34017017800d2,609777
1218,34017017800d3,610685
1219,34017017100d3,331089
1220,34017016900d2,610354
1221,34017016900d3,792159
1222,34017017200d0,610064
1223,34017017700d0,330165
1224,34017017700d1,609781
1225,34017017000d1,610819
1226,34017017400d1,1228483
1227,34017016300d0,752348
1228,34017017500d0,331609
1229,34017017300d0,1095773
1230,34017016100d0,1228521
1231,34017016900d4,792120
1232,34017016900d5,752329
1233,34017017600d0,752182
1234,34017017400d2,1228483
1235,34017017500d1,1279475
1236,34017016900d6,1279623
1237,34017017800d4,752536
1238,34017016400d0,792115
1239,34017016200d0,1228227
1240,34017016500d1,608831
1241,34017016300d1,752347
1242,34017016500d2,792116
1243,34017016600d0,330552
1244,34017017700d2,330936
1245,34017017800d5,1279557
1246,34017016900d7,1291429
1247,34017016500d3,610352
1248,34017016600d1,610351
1249,34017016200d1,610558
1250,34017017700d3,752321
1251,34017016300d2,751594
1252,34017016300d3,751595
1253,34017016400d1,743885
1254,34017016400d2,555162
1255,34017016300d4,1228637
1256,34017016600d2,920056
1257,34017016600d3,219496
1258,34017016400d3,752258
1259,34017018100d0,329664
1260,34017018000d0,609915
1261,34017018200d0,1097584
1262,34017015600d0,329923
1263,34017015500d0,329899
1264,34017015202d0,610724
1265,34017015202d1,792033
1266,34017015500d1,608759
1267,34017032400d0,1279299
1268,34017032400d1,608773
1269,34017015900d0,751587
1270,34017032400d2,331681
1271,34017015600d1,610725
1272,34017015202d2,751998
1273,34017015202d3,329924
1274,34017015500d2,609493
1275,34017015500d3,610702
1276,34017015900d1,1228157
1277,34017015802d0,331128
1278,34017015300d0,792043
1279,34017015700d0,610337
1280,34017015700d1,610720
1281,34017032400d3,609844
1282,34017032400d4,608867
1283,34017032400d5,609841
1284,34017015802d1,610112
1285,34017016000d0,609499
1286,34017032400d6,752011
1287,34017016000d1,609828
1288,34017015202d4,792034
1289,34017015700d2,751990
1290,34017015802d2,610112
1291,34019011002d0,1098268
1292,34019011002d1,1229995
1293,34019010200d0,1098224
1294,34019010200d1,332736
1295,34019010200d2,37933
1296,34019010200d3,1098892
1297,34019010100d0,922537
1298,34019010100d1,1098158
1299,34019010200d4,1098789
1300,34019010100d2,169902
1301,34019010200d5,332736
1302,34019010200d6,611620
1303,34019011001d0,333562
1304,34019010801d0,170548
1305,34019010801d1,611284
1306,34019011001d1,170798
1307,34019011302d0,1098066
1308,34019011301d0,921578
1309,34019011304d0,333779
1310,34019011301d1,170776
1311,34019011400d0,171200
1312,34019011302d1,921740
1313,34019011302d2,611644
1314,34019011400d1,612032
1315,34019011301d2,611112
1316,34019011302d3,334318
1317,34019011303d0,752612
1318,34019011303d1,610907
1319,34019011400d2,333750
1320,34019011301d3,1099501
1321,34019011302d4,1229376
1322,34019011301d4,37818
1323,34019011400d3,332535
1324,34019011301d5,169932
1325,34019011303d2,1099496
1326,34019011201d0,921887
1327,34019011301d6,922418
1328,34019011301d7,1098534
1329,34019010300d0,333017
1330,34019010200d7,1098876
1331,34019010701d0,1229745
1332,34019010900d0,611353
1333,34019011800d0,922281
1334,34019011900d0,1291437
1335,34019011800d1,922571
1336,34019011900d1,170451
1337,34019011002d2,333584
1338,34019011001d2,612004
1339,34019011002d3,334932
1340,34019010802d0,809560
1341,34019010802d1,922140
1342,34019011002d4,171109
1343,34019011002d5,1229651
1344,34019011001d3,752606
1345,34019011002d6,171099
1346,34013016800d7,607622
1347,34019010702d0,37447
1348,34019011301d8,1099902
1349,34019011201d1,333169
1350,34035053603d0,58759
1351,34019011100d0,1099604
1352,34019011700d0,37518
1353,34019011302d5,170294
1354,34019011600d0,331933
1355,34019011201d2,1098048
1356,34019011202d0,334071
1357,34019011202d1,1098416
1358,34019011100d1,333322
1359,34019011100d2,1097958
1360,34019011100d3,332911
1361,34019011100d4,332925
1362,34019011201d3,37836
1363,34019011201d4,921962
1364,34019011100d5,611053
1365,34021004407d0,171631
1366,34021004404d0,172076
1367,34021004407d1,613050
1368,34021004407d2,615962
1369,34021004405d0,39183
1370,34021004405d1,339979
1371,34021003705d0,337370
1372,34021003500d0,923534
1373,34021003500d1,1100333
1374,34021003704d0,339788
1375,34021003602d0,1231240
1376,34021003705d1,39942
1377,34021003705d2,340842
1378,34021003400d0,1102623
1379,34021003703d0,1102008
1380,34021003500d2,339930
1381,34021003400d1,753157
1382,34021003001d0,1101178
1383,34021003002d0,339480
1384,34021002904d0,38033
1385,34021003009d0,340197
1386,34021003009d1,923271
1387,34021003006d0,612346
1388,34021002601d0,615092
1389,34021002800d0,1280212
1390,34021002702d0,614581
1391,34021002601d1,753007
1392,34021002902d0,924016
1393,34021003002d1,613289
1394,34021002800d1,1231036
1395,34021002902d1,1100327
1396,34021003009d2,39827
1397,34021002903d0,338900
1398,34021002500d0,339723
1399,34021002601d2,753007
1400,34021002702d1,1100542
1401,34021003001d1,1279911
1402,34021002904d1,335383
1403,34021002904d2,337258
1404,34021002903d1,923636
1405,34021003006d1,341152
1406,34021003006d2,612271
1407,34021002904d3,336960
1408,34021002904d4,38326
1409,34021003004d0,612281
1410,34021002702d2,614666
1411,34021003009d3,340914
1412,34021003006d3,614029
1413,34021003006d4,613219
1414,34021003002d2,613619
1415,34021003007d0,922899
1416,34021002701d0,615760
1417,34021002500d1,1231112
1418,34021003008d0,614623
1419,34021002903d2,338664
1420,34021002904d5,612551
1421,34021003004d1,338689
1422,34021003003d0,614151
1423,34021002904d6,614760
1424,34021003003d1,1102283
1425,34021002701d1,341275
1426,34021003006d5,336146
1427,34021003002d3,752752
1428,34021004403d0,613336
1429,34021004403d1,612461
1430,34021004403d2,1102270
1431,34021004403d3,335185
1432,34021004403d4,613331
1433,34021004403d5,614118
1434,34021004406d0,809643
1435,34021003902d0,171789
1436,34021003800d0,338058
1437,34021003902d1,1100762
1438,34021003100d0,863821
1439,34021003201d0,339920
1440,34021003202d0,554975
1441,34021003301d0,171527
1442,34021003100d1,615291
1443,34021003201d1,922754
1444,34021003301d1,616326
1445,34021003202d1,753753
1446,34021003201d2,613469
1447,34021003302d0,338008
1448,34021003301d2,615875
1449,34021003201d3,862723
1450,34021003301d3,864858
1451,34021003100d2,336245
1452,34021003302d1,340001
1453,34021003302d2,39913
1454,34021003006d6,339323
1455,34021003904d0,38167
1456,34021003903d0,336440
1457,34021003904d1,1100940
1458,34021003904d2,615720
1459,34021003903d1,336475
1460,34021003904d3,614423
1461,34021003903d2,336475
1462,34021003903d3,38163
1463,34021003800d1,38960
1464,34021003904d4,339782
1465,34021003800d2,924253
1466,34021003800d3,172111
1467,34021003903d4,612696
1468,34021003903d5,336473
1469,34021003903d6,38449
1470,34021003905d0,1230731
1471,34021003904d5,38534
1472,34021003800d4,1101278
1473,34021003904d6,614423
1474,34021003800d5,38686
1475,34021003903d7,1100340
1476,34021004203d0,337521
1477,34021004204d0,335968
1478,34021004501d0,924103
1479,34021004301d0,335972
1480,34021004203d1,39289
1481,34021004204d1,39504
1482,34023008601d0,355250
1483,34021004301d1,338641
1484,34021004201d0,341390
1485,34021004502d0,923014
1486,34021004000d0,1035928
1487,34021004201d1,335593
1488,34021004301d2,613133
1489,34021004204d2,616079
1490,34021004201d2,616372
1491,34021004201d3,338372
1492,34021004000d1,1035928
1493,34021004000d2,335596
1494,34021003302d3,171709
1495,34021004301d3,339338
1496,34023008601d1,343348
1497,34021004501d1,1101355
1498,34021004204d3,39315
1499,34021004204d4,39315
1500,34021004304d0,614544
1501,34021004307d0,612301
1502,34021004307d1,38871
1503,34021004304d1,614634
1504,34021003002d4,1279913
1505,34021003003d2,336028
1506,34021004310d0,338034
1507,34021004309d0,614748
1508,34021004310d1,172404
1509,34021003800d6,924251
1510,34021003800d7,615703
1511,34021003800d8,338126
1512,34021000400d0,752815
1513,34021001300d0,615661
1514,34021001800d0,615648
1515,34021002200d0,753186
1516,34021000100d0,171632
1517,34021001300d1,38159
1518,34021001000d0,752808
1519,34021000900d0,616209
1520,34021001402d0,613585
1521,34021001500d0,1037240
1522,34021002100d0,612633
1523,34021000900d1,335049
1524,34021001300d2,340015
1525,34021003400d2,171476
1526,34021000700d0,39535
1527,34021001500d1,1101664
1528,34021000900d2,554948
1529,34021001500d2,614561
1530,34021001102d0,615481
1531,34021001800d1,337276
1532,34021000300d0,613183
1533,34021003500d3,923534
1534,34021003705d3,614284
1535,34021002800d2,753418
1536,34021001200d0,335750
1537,34021002200d1,613496
1538,34021001300d3,613703
1539,34021001000d1,555131
1540,34021000100d1,340372
1541,34021001000d2,39150
1542,34021000800d0,614138
1543,34021000900d3,340295
1544,34021000900d4,39725
1545,34021002701d2,615760
1546,34021000400d1,753798
1547,34021001800d2,615990
1548,34021000200d0,336239
1549,34021002100d1,615162
1550,34021002200d2,753783
1551,34021000400d2,1280127
1552,34021003400d3,753038
1553,34021002500d2,753401
1554,34021001401d0,171712
1555,34021000100d2,743744
1556,34021003705d4,38708
1557,34021000900d5,614063
1558,34021001500d3,335982
1559,34021000600d0,753020
1560,34021000600d1,614322
1561,34021000700d1,615764
1562,34021000500d0,613312
1563,34021000400d3,792286
1564,34021000300d1,615383
1565,34021001800d3,613401
1566,34021000900d6,614068
1567,34021001300d4,753267
1568,34021001401d1,38859
1569,34021001401d2,39678
1570,34021001200d1,336464
1571,34021001300d5,616399
1572,34021001500d4,171743
1573,34021000300d2,616357
1574,34021001500d5,1101811
1575,34021001200d2,336464
1576,34021002602d0,613969
1577,34021002100d2,1100165
1578,34021002602d1,614928
1579,34021001101d0,39391
1580,34021000900d7,615949
1581,34021004304d2,340257
1582,34021004304d3,612063
1583,34021004307d2,612953
1584,34021004307d3,613011
1585,34021003001d2,1279911
1586,34021003003d3,922905
1587,34023002703d0,346737
1588,34023002703d1,621343
1589,34023002703d2,42932
1590,34023002703d3,346737
1591,34023002703d4,1106855
1592,34023003700d0,620343
1593,34023003500d0,619073
1594,34023003700d1,619123
1595,34023003800d0,1232296
1596,34023003600d0,1233015
1597,34023002401d0,621296
1598,34023002301d0,620916
1599,34023002301d1,351474
1600,34023008700d0,175423
1601,34023008700d1,349724
1602,34023008502d0,1103814
1603,34023008700d2,1233498
1604,34023008502d1,927410
1605,34023008503d0,343880
1606,34023008503d1,342558
1607,34023008503d2,42468
1608,34023008503d3,345031
1609,34023000300d0,621453
1610,34023000300d1,1280744
1611,34023000300d2,1233253
1612,34023000300d3,1232239
1613,34035052100d0,394592
1614,34023006701d0,342041
1615,34023006701d1,927902
1616,34023009400d0,354511
1617,34023006701d2,344192
1618,34023006601d0,809814
1619,34023009400d1,354502
1620,34023006606d0,1232813
1621,34023006500d0,1104723
1622,34023006607d0,341736
1623,34023006605d0,755081
1624,34023006604d0,755082
1625,34023006500d1,342181
1626,34023009400d2,353736
1627,34023006604d1,617897
1628,34023009400d3,45691
1629,34023009400d4,40691
1630,34023008900d0,175550
1631,34023001804d0,354816
1632,34023001417d0,928551
1633,34023001413d0,620049
1634,34023001803d0,927977
1635,34023001417d1,928551
1636,34023001502d0,350766
1637,34023001903d0,621978
1638,34023008900d1,620291
1639,34023001903d1,623837
1640,34023001903d2,343019
1641,34023001410d0,44027
1642,34023001901d0,174527
1643,34023001413d1,44927
1644,34023008900d2,1106230
1645,34023001502d1,42707
1646,34023001701d0,622962
1647,34023001701d1,343228
1648,34023001600d0,354005
1649,34023001506d0,348976
1650,34023001409d0,754472
1651,34023001701d2,619582
1652,34023001415d0,928591
1653,34023001412d0,353963
1654,34023001417d2,174289
1655,34023008900d3,347315
1656,34023001803d1,623755
1657,34023001417d3,623772
1658,34023001417d4,350012
1659,34023008900d4,345689
1660,34023001506d1,43141
1661,34023001409d1,927337
1662,34023001805d0,355231
1663,34023001413d2,926844
1664,34023008900d5,345471
1665,34023001502d2,42571
1666,34023001413d3,41962
1667,34023001504d0,42593
1668,34023001702d0,619478
1669,34023001902d0,346762
1670,34023001415d1,174675
1671,34023001415d2,40451
1672,34023003203d0,754189
1673,34023003102d0,754743
1674,34023003102d1,342967
1675,34023008103d0,924781
1676,34023001100d0,616590
1677,34023001200d0,1104737
1678,34023001300d0,754720
1679,34023001300d1,754720
1680,34023001100d1,1104262
1681,34023002603d0,620774
1682,34023002603d1,926566
1683,34023003002d0,173950
1684,34023008300d0,354358
1685,34023008208d0,925527
1686,34023008208d1,175544
1687,34023008300d1,355377
1688,34023008404d0,925412
1689,34023008404d1,45130
1690,34023008403d0,620408
1691,34023008405d0,345438
1692,34023008001d0,354559
1693,34023008001d1,346113
1694,34023007907d0,174270
1695,34023007911d0,44679
1696,34023002000d0,40613
1697,34023002102d0,1105168
1698,34023002200d0,344274
1699,34023002200d1,621395
1700,34023002101d0,349854
1701,34023002200d2,621396
1702,34023002000d1,45217
1703,34023002000d2,616805
1704,34023002000d3,42935
1705,34023002102d1,172819
1706,34023002101d1,173966
1707,34023002102d2,621392
1708,34023002101d2,43718
1709,34023002000d4,623803
1710,34023002000d5,617018
1711,34023000100d0,619456
1712,34023000100d1,174120
1713,34023000100d2,863965
1714,34023000100d3,863933
1715,34023000200d0,623286
1716,34023000200d1,1103581
1717,34023000200d2,1105437
1718,34023006300d0,355330
1719,34023006300d1,621187
1720,34023006300d2,350067
1721,34023006300d3,927275
1722,34023006300d4,355330
1723,34023008403d1,350712
1724,34023008502d2,623514
1725,34023008504d0,354389
1726,34023008209d0,754280
1727,34023008209d1,928321
1728,34023008208d2,925758
1729,34023008209d2,46106
1730,34023008208d3,345414
1731,34023008202d0,174456
1732,34023008204d0,620850
1733,34023005700d0,344496
1734,34023005200d0,351059
1735,34023006002d0,622926
1736,34023005602d0,1291264
1737,34023009300d0,617778
1738,34023005602d1,1208492
1739,34023009300d1,754654
1740,34023005602d2,1291550
1741,34023005602d3,754265
1742,34023005200d1,617780
1743,34023009300d2,351061
1744,34023005500d0,1123579
1745,34023005601d0,346943
1746,34023006002d1,352170
1747,34023005800d0,865343
1748,34023009300d3,1035605
1749,34023006002d2,355029
1750,34023005200d2,355365
1751,34023009300d4,351288
1752,34023005601d1,42220
1753,34023005602d4,1035593
1754,34023005602d5,792407
1755,34023005500d1,345608
1756,34023005200d3,350579
1757,34023005601d2,754647
1758,34023005602d6,619728
1759,34023005800d1,620448
1760,34023005500d2,928704
1761,34023005800d2,792401
1762,34023005100d0,618959
1763,34023009300d5,622533
1764,34023005500d3,347714
1765,34023005500d4,355272
1766,34023005602d7,754646
1767,34023005602d8,351286
1768,34023006001d0,618459
1769,34023006104d0,344998
